;Thickness_1;Thickness_2;Thickness_3;Thickness_4;Thickness_5;Thickness_6;Thickness_7;Thickness_8;Thickness_9;Material_1;Material_2;Material_3;Material_4;Material_5;Material_6;Material_7;Material_8;Material_9;;Stress_1;Stress_2;Stress_3;Stress_4;Stress_5;Stress_6;Stress_7;Stress_8;Stress_9;Stress_10
Model_1330;1.00;0.99;1.18;1.12;1.73;0.97;1.73;0.89;0.91;1;1;2;1;2;2;1;2;1;;60.255;171.608;511.728;56.493;140.885;26.19;152.691;19.854;426.501;2.884
Model_1331;0.48;0.79;1.10;0.76;1.33;1.38;1.44;0.90;0.62;1;2;2;1;2;1;1;1;2;;111.682;188.678;529.148;65.493;183.792;20.559;182.618;18.36;506.088;2.66
Model_1332;0.42;0.70;1.43;0.64;1.26;1.27;1.04;0.79;0.93;1;2;2;2;2;2;1;2;2;;111.816;167.97;357.583;45.886;208.655;26.916;138.374;20.668;418.264;2.607
Model_1333;0.73;0.72;1.43;0.62;1.85;1.62;1.78;1.18;0.72;1;1;2;1;2;2;2;2;2;;80.203;128.382;405.058;58.973;110.327;21.122;145.367;14.416;372.551;2.515
Model_1334;0.41;0.68;0.99;0.55;1.63;1.19;1.85;0.68;0.98;1;2;2;2;2;1;1;1;2;;130.901;144.369;505.348;47.068;104.729;28.751;129.859;21.04;366.402;2.162
Model_1335;0.51;0.68;1.49;0.66;1.05;1.49;1.58;0.67;0.87;1;2;1;1;1;2;1;2;1;;98.52;152.341;344.775;48.326;270.038;22.714;158.979;21.414;362.692;2.328
Model_1336;0.86;0.57;1.07;0.61;1.87;1.33;1.16;0.95;0.92;2;2;1;1;1;2;1;1;1;;67.724;163.441;514.808;47.971;98.143;27.36;137.564;16.577;429.954;2.084
Model_1337;0.81;0.56;1.24;1.22;1.43;0.92;1.26;0.75;0.66;1;2;2;2;2;1;2;2;2;;66.547;168.196;462.259;61.504;168.042;21.237;195.791;20.875;471.291;2.182
Model_1338;1.06;0.85;1.19;0.63;1.67;1.04;1.66;0.59;0.77;1;2;2;2;1;2;2;1;1;;56.145;161.924;488.761;56.53;138.011;32.262;159.861;22.63;402.266;2.613
Model_1339;0.54;1.04;1.66;0.94;1.71;1.33;1.05;0.46;0.97;1;1;2;2;1;1;1;1;2;;102.176;182.88;367.702;50.789;162.623;25.602;124.011;27.726;420.153;3.353
Model_1340;1.16;0.97;1.13;0.59;1.54;1.00;1.63;0.74;0.84;1;2;2;2;2;2;2;1;2;;51.272;180.338;530.611;53.771;161.273;34.338;158.165;20.148;436.678;2.828
Model_1341;0.68;0.68;1.56;0.70;1.05;0.93;1.49;0.49;0.71;2;2;2;1;2;2;2;1;1;;76.556;155.803;346.233;58.532;282.52;29.638;177.703;24.206;389.471;2.332
Model_1342;0.95;0.73;1.27;0.57;1.86;0.89;1.21;0.63;0.53;2;1;1;2;2;1;1;2;1;;61.065;189.74;492.161;72.819;112.336;31.843;191.537;23.034;586.142;2.569
Model_1343;0.55;0.55;1.43;0.60;1.67;1.31;1.59;0.55;0.86;2;1;2;1;2;1;1;1;1;;103.369;124.835;352.941;48.317;120.516;26.133;136.491;24.434;319.319;2.275
Model_1344;0.46;0.79;1.58;0.53;1.18;1.05;1.42;0.65;0.65;2;2;1;2;2;1;1;1;1;;116.712;168.232;355.811;56.471;241.652;30.867;177.338;21.536;435.899;2.811
Model_1345;0.49;0.74;0.98;0.93;1.54;1.20;1.37;0.46;0.93;2;1;1;2;1;2;1;2;2;;111.688;177.474;547.763;50.328;128.393;24.018;149.046;27.391;454.542;2.29
Model_1346;1.15;0.55;1.53;0.90;1.78;0.91;1.19;1.04;1.05;1;1;1;1;2;2;2;1;1;;51.422;135.612;340.825;47.71;126.159;26.878;118.627;16.529;365.278;2.213
Model_1347;0.84;0.98;0.83;0.83;1.72;0.98;1.37;0.45;0.73;1;2;2;2;2;2;2;2;2;;70.606;243.508;817.079;63.51;114.038;28.579;180.819;24.5;557.21;2.902
Model_1348;0.65;0.85;1.68;0.58;1.69;0.92;1.40;0.55;0.56;1;1;2;2;1;1;1;2;2;;92.111;160.158;373.903;65.249;135.88;32.343;164.639;24.671;502.416;2.922
Model_1349;0.42;0.56;1.08;1.06;1.56;1.09;1.42;0.73;0.81;1;1;2;2;2;1;2;1;1;;138.293;156.45;479.548;55.369;127.313;22.302;161.94;21.37;400.569;2.216
Model_1350;1.09;0.56;0.85;1.07;1.47;1.13;1.66;0.42;0.98;2;2;1;1;2;2;2;1;1;;46.1;167.887;574.396;48.89;118.282;22.508;142.646;26.553;420.625;1.758
Model_1351;0.70;0.58;1.12;0.83;1.84;0.99;1.87;0.85;1.00;2;2;2;1;1;1;2;1;2;;82.565;134.369;448.81;46.671;97.323;27.345;123.521;18.061;338.305;1.956
Model_1352;0.92;0.58;1.44;1.17;1.17;1.09;1.21;1.14;0.65;2;1;2;1;1;1;2;1;1;;57.141;175.568;412.588;63.928;243.402;20.558;209.095;14.432;480.369;2.257
Model_1353;0.43;0.59;1.70;0.74;1.34;1.03;1.07;0.62;0.79;2;1;1;2;1;1;2;1;1;;120.904;152.13;314.465;54.562;196.559;27.527;165.915;23.605;376.828;2.597
Model_1354;0.49;0.75;1.47;0.71;1.59;0.81;1.46;0.50;0.91;2;2;1;1;1;2;1;2;2;;114.288;147.138;361.854;47.535;146.143;31.725;145.046;26.58;366.372;2.638
Model_1355;0.78;0.85;1.13;0.80;1.33;1.15;1.81;0.98;0.85;2;1;2;2;1;1;2;1;1;;72.152;158.386;500.873;54.285;187.478;27.755;155.522;16.92;401.806;2.614
Model_1356;1.08;0.60;0.85;1.27;1.18;1.36;1.85;0.58;0.64;1;1;2;2;1;2;2;2;1;;44.118;158.086;667.266;62.251;194.818;16.006;164.003;22.829;446.696;1.968
Model_1357;1.03;1.02;1.19;1.25;1.80;1.29;1.42;0.70;0.55;2;1;1;1;1;2;2;1;2;;60.12;217.093;615.866;73.22;140.078;17.261;178.112;23.691;655.32;2.927
Model_1358;1.02;0.89;1.33;0.56;1.14;1.03;1.89;0.63;0.78;1;1;1;1;1;2;2;1;2;;54.583;149.731;427.23;52.216;248.5;33.054;154.809;21.081;381.97;2.679
Model_1359;0.78;0.62;1.17;0.62;1.09;1.13;1.39;0.98;0.46;2;1;1;1;2;1;1;1;2;;66.301;163.073;490.807;79.881;238.079;21.363;180.718;15.298;630.191;2.259
Model_1360;0.76;0.70;0.99;1.00;1.35;0.97;1.11;1.13;0.93;2;1;2;1;2;2;1;1;2;;68.666;193.253;532.954;52.637;169.493;25.272;146.315;14.933;496.867;2.192
Model_1361;0.64;0.61;1.32;1.22;1.20;1.25;1.03;1.18;0.63;1;2;1;1;2;2;1;1;2;;76.79;204.769;452.111;62.713;231.203;17.854;217.695;14.545;530.796;2.425
Model_1362;1.12;0.70;1.24;0.61;1.79;1.48;1.59;0.78;0.97;1;1;1;1;2;2;1;1;1;;54.078;143.878;416.976;45.595;118.802;26.301;136.375;19.895;375.151;2.276
Model_1363;0.82;0.67;1.28;0.79;1.59;0.82;1.08;0.93;0.83;2;2;1;2;1;1;2;1;1;;69.171;175.883;424.299;56.715;147.582;30.324;159.419;17.85;436.708;2.454
Model_1364;0.43;0.92;1.21;1.19;1.10;0.94;1.32;1.15;1.03;2;2;1;1;1;2;2;1;2;;108.649;194.417;459.944;49.211;245.925;23.098;145.099;17.036;467.553;2.807
Model_1365;0.73;0.90;1.38;0.98;1.55;0.86;1.12;0.58;0.86;1;2;1;1;2;2;2;2;1;;74.088;197.286;428.88;56.254;171.021;28.177;154.422;25.259;447.739;2.821
Model_1366;0.93;0.67;0.97;0.97;1.06;1.66;1.61;0.71;0.83;2;2;1;1;1;1;1;2;2;;54.154;175.827;546.055;55.503;231.864;17.792;169.167;20.284;443.225;2.074
Model_1367;0.90;0.66;1.24;1.02;1.77;1.54;1.57;0.61;0.45;1;1;1;1;1;2;2;1;1;;64.702;134.843;519.484;78.626;117.682;16.576;155.944;23.761;642.68;2.162
Model_1368;0.55;0.59;1.42;1.21;1.42;1.28;1.65;0.97;0.61;1;2;2;2;2;1;1;1;1;;103.546;132.919;411.332;63.042;164.775;16.868;159.342;16.963;448.917;2.279
Model_1369;0.55;0.62;1.65;1.17;1.90;0.82;1.64;0.85;0.60;2;1;2;1;1;2;2;1;2;;113.959;118.808;366.032;64.913;105.627;23.07;151.074;19.91;437.39;2.367
Model_1370;0.89;1.03;1.27;0.57;1.35;1.20;1.15;0.68;0.43;2;1;1;1;1;1;1;1;1;;73.37;240.324;573.334;80.669;212.938;23.881;172.538;23.063;791.956;3.191
Model_1371;0.45;0.63;0.83;0.60;1.78;1.48;1.49;1.15;0.53;1;2;2;1;2;2;1;1;1;;127.656;180.995;779.123;74.126;92.675;19.852;182.018;13.512;573.842;2.325
Model_1372;0.87;0.54;1.26;1.11;1.83;1.43;1.11;0.53;1.06;1;1;1;1;2;2;1;1;2;;71.259;145.094;398.707;46.799;110.937;20.787;119.51;27.724;398.546;2.032
Model_1373;0.95;0.67;1.23;1.06;1.30;1.60;1.04;0.55;0.87;2;1;1;2;2;1;1;2;1;;59.593;184.368;434.53;55.759;204.62;18.536;157.333;25.8;467.843;2.299
Model_1374;0.84;0.69;1.50;1.21;1.67;0.96;1.38;1.08;0.45;2;2;1;1;2;1;1;2;2;;66.493;154.592;457.476;72.765;138.049;18.196;172.587;16.63;648.32;2.335
Model_1375;1.13;1.04;1.58;1.25;1.90;1.06;1.49;1.08;1.01;2;2;1;1;1;1;2;1;1;;58.597;170.5;403.052;54.431;141.068;25.307;141.234;18.356;405.929;3.004
Model_1376;0.53;0.70;1.71;0.52;1.55;1.22;1.05;0.79;1.06;2;1;2;2;1;1;2;2;1;;98.423;140.101;302.161;51.579;167.109;29.47;112.111;21.088;366.365;2.644
Model_1377;0.77;1.01;1.06;1.08;1.00;0.97;1.89;1.06;0.64;1;1;2;2;2;1;2;1;2;;78.298;176.349;645.609;68.677;307.399;23.616;167.266;17.134;496.803;3.001
Model_1378;0.59;0.77;1.60;0.91;1.84;1.38;1.24;0.98;0.80;1;2;2;2;2;1;1;2;2;;94.797;164.733;375.753;58.773;125.558;23.004;162.342;18.895;391.435;2.788
Model_1379;0.56;0.79;0.80;1.22;1.47;1.39;1.51;0.72;1.06;2;1;2;1;2;2;1;2;1;;92.496;190.045;629.823;47.224;110.798;19.961;144.077;21.875;487.818;2.268
Model_1380;0.97;0.68;1.65;0.89;1.07;1.27;1.20;0.46;0.99;2;2;2;2;2;2;1;1;1;;58.545;164.004;322.824;48.671;293.776;24.049;148.03;26.782;404.427;2.228
Model_1381;0.76;0.93;1.51;0.84;1.64;1.11;1.07;0.89;0.98;2;2;1;1;2;2;1;2;2;;73.297;179.721;383.418;49.569;160.764;29.492;126.256;20.348;430.188;2.917
Model_1382;0.70;0.78;1.54;0.96;1.57;1.11;1.89;0.52;0.79;1;2;2;2;2;2;2;2;1;;85.237;128.185;376.397;58.676;157.491;25.396;143.64;25.622;333.8;2.511
Model_1383;1.02;0.85;1.25;0.53;1.53;0.83;1.75;0.73;0.97;2;1;1;2;1;2;1;2;2;;58.717;148.455;421.916;49.745;155.227;34.905;139.06;20.265;379.852;2.575
Model_1384;0.55;0.55;0.90;1.16;1.29;0.92;1.73;0.41;0.92;1;2;1;1;2;2;1;2;1;;96.924;159.241;519.857;48.505;146.805;21.451;143.44;27.675;394.245;1.801
Model_1385;0.94;0.92;1.66;0.87;1.32;1.62;1.45;0.70;0.52;1;2;1;2;2;2;1;1;2;;64.219;175.92;408.356;74.731;226.164;18.462;167.839;22.453;586.366;2.78
Model_1386;1.17;0.78;1.03;1.01;1.78;0.89;1.14;0.48;1.02;1;1;2;1;1;2;1;1;2;;51.044;182.914;559.039;50.407;115.373;25.437;135.565;26.257;482.59;2.342
Model_1387;0.44;0.65;1.02;1.10;1.63;0.99;1.83;0.91;0.67;2;2;1;2;2;1;1;1;2;;137.936;144.267;547.503;63.267;118.971;22.464;151.45;17.938;415.275;2.23
Model_1388;0.64;0.58;1.70;0.94;1.78;1.42;1.39;0.58;1.05;1;2;2;1;1;2;2;2;1;;96.576;125.758;308.241;45.716;129.693;22.516;121.163;26.37;329.744;2.328
Model_1389;1.01;0.63;0.81;0.87;1.27;1.38;1.70;1.15;0.83;2;2;1;1;2;2;2;2;1;;48.719;177.887;629.277;56.667;153.594;22.738;166.129;12.709;452.939;1.967
Model_1390;1.12;0.62;0.99;1.07;1.71;1.55;1.25;0.44;0.87;2;1;1;2;2;1;2;2;1;;50.023;178.833;578.036;56.246;117.576;19.198;161.705;27.926;469.906;2.021
Model_1391;0.46;0.69;1.22;0.53;1.33;1.04;1.76;1.10;0.52;1;1;1;2;1;1;1;1;2;;120.24;129.805;457.65;69.084;166.856;27.686;139.884;14.263;514.116;2.485
Model_1392;0.70;0.66;1.64;0.57;1.02;1.19;1.06;0.93;0.88;1;2;1;1;1;1;2;2;1;;72.687;174.749;319.712;46.824;304.08;28.929;162.712;16.819;415.702;2.37
Model_1393;0.95;0.71;0.92;0.60;1.24;0.90;1.61;0.78;0.94;1;1;2;1;1;1;2;2;1;;54.654;169.56;528.337;45.978;169.563;31.217;150.636;18.179;430.398;2.104
Model_1394;1.14;0.65;1.45;0.78;1.50;1.38;1.47;0.57;0.66;2;1;2;1;2;2;1;2;2;;49.367;146.842;403.882;66.867;160.78;21.218;173.169;23.875;435.332;2.282
Model_1395;1.13;0.89;0.90;0.57;1.13;1.69;1.75;0.99;0.73;1;2;1;1;2;1;1;1;1;;46.824;188.408;690.972;56.94;223.752;20.155;171.518;15.809;478.03;2.675
Model_1396;1.04;0.84;1.70;1.21;1.25;1.53;1.43;0.95;0.95;1;2;2;2;2;1;2;1;1;;57.513;169.877;352.768;54.326;265.003;20.084;163.035;19.024;403.172;2.629
Model_1397;0.73;0.98;1.48;0.66;1.28;1.01;1.58;1.00;0.43;2;2;2;1;2;2;2;2;1;;93.014;157.356;469.311;79.02;223.468;24.321;146.917;18.7;697.834;3.023
Model_1398;0.87;0.69;1.60;0.98;1.15;1.18;1.04;0.43;1.07;2;2;2;2;1;2;1;1;2;;67.112;160.08;324.479;46.372;261.583;23.549;121.254;28.257;413.658;2.267
Model_1399;1.14;0.76;1.71;0.62;1.55;1.08;1.34;0.73;0.91;2;2;1;1;2;1;2;2;1;;53.996;151.286;333.153;48.254;176.546;32.204;150.668;21.227;370.593;2.595
Model_1400;0.69;0.69;1.01;1.00;1.48;1.58;1.67;0.70;0.70;2;2;2;1;2;1;2;1;2;;81.481;160.784;545.688;62.947;147.294;17.002;167.843;21.107;419.925;2.196
Model_1401;0.45;1.03;0.98;0.80;1.58;1.11;1.80;0.43;0.55;2;2;2;2;2;1;2;2;1;;137.366;171.263;670.398;71.137;143.527;23.357;154.576;26.849;575.606;3.066
Model_1402;1.15;0.89;0.82;0.60;1.43;1.33;1.29;0.54;0.53;1;1;2;1;1;1;2;2;1;;49.679;254.293;842.359;74.298;161.838;21.044;202.893;23.381;675.295;2.765
Model_1403;1.19;0.84;1.58;1.13;1.36;0.81;1.81;0.86;0.59;1;1;1;2;2;2;1;1;2;;48.552;138.287;411.788;71.427;213.262;24.554;152.719;19.562;498.669;2.616
Model_1404;0.96;0.82;1.57;1.13;1.54;1.54;1.19;0.63;0.58;1;2;2;1;2;2;1;1;1;;59.642;201.911;435.173;69.771;174.421;15.04;196.202;24.348;554.832;2.672
Model_1405;0.51;0.57;1.36;0.75;1.17;1.18;1.36;0.56;0.74;1;1;2;2;1;1;1;1;1;;98.149;152.735;379.261;57.821;213.689;24.251;172.992;23.548;375.467;2.292
Model_1406;0.43;0.74;0.87;1.00;1.40;1.56;1.14;0.98;0.99;2;2;2;1;1;1;2;1;1;;110.238;201.022;608.025;48.963;135.132;19.963;144.39;17.561;508.982;2.258
Model_1407;1.01;1.00;1.37;1.16;1.21;1.31;1.62;1.05;0.61;1;1;2;2;1;1;2;2;1;;58.163;188.442;500.451;71.072;262.808;18.707;175.451;18.09;547.012;2.965
Model_1408;0.91;0.88;0.99;0.88;1.85;1.12;1.64;0.87;0.55;2;1;1;2;2;1;1;2;2;;71.034;180.657;682.025;76.853;112.635;22.682;170.72;19.39;598.406;2.726
Model_1409;0.70;0.87;1.57;0.63;1.05;1.16;1.49;1.16;0.94;2;1;2;1;1;2;2;1;1;;75.786;172.865;352.346;46.232;304.321;30.516;163.613;14.957;401.423;2.685
Model_1410;0.64;0.66;0.94;0.72;1.81;1.17;1.34;0.66;0.89;1;2;2;2;1;2;2;1;1;;84.541;176.377;606.625;50.774;95.595;27.656;153.517;21.77;449.6;2.132
Model_1411;0.97;0.92;1.27;0.55;1.33;1.27;1.54;1.02;0.87;1;1;2;2;1;1;2;1;1;;58.293;176.632;450.533;49.108;203.963;30.323;160.588;16.543;419.329;2.789
Model_1412;0.80;0.85;1.31;0.93;1.86;1.63;1.81;0.77;0.93;1;2;2;2;1;2;1;2;1;;74.096;144.52;436.751;53.185;119.265;21.53;142.033;21.553;369.894;2.644
Model_1413;1.03;0.79;1.22;0.86;1.44;1.69;1.20;1.16;0.91;1;2;2;1;1;2;2;2;2;;56.201;187.222;452.209;53.511;181.562;21.11;153.627;15.341;460.47;2.499
Model_1414;0.90;0.79;1.34;0.87;1.64;1.67;1.41;0.49;0.51;2;1;1;1;2;1;2;2;2;;65.225;170.487;486.953;75.976;142.514;17.795;176.049;26.193;605.048;2.532
Model_1415;0.69;0.92;0.93;0.84;1.08;1.08;1.61;0.77;0.90;2;2;1;2;1;1;2;1;1;;75.692;196.803;610.724;53.131;224.178;26.924;164.823;19.9;477.754;2.692
Model_1416;1.18;0.75;1.39;1.06;1.66;1.01;1.22;1.19;0.60;1;2;1;1;2;1;2;2;2;;48.025;197.441;477.644;72.714;151.547;23.714;201.828;15.357;554.805;2.574
Model_1417;0.46;1.00;1.19;0.93;1.36;0.94;1.19;0.68;0.57;2;1;1;1;1;1;1;1;2;;118.484;244.867;557.872;70.637;203.291;25.626;178.777;23.99;616.594;3.285
Model_1418;1.19;0.77;1.68;1.09;1.50;1.48;1.65;0.75;0.87;2;2;2;1;1;1;1;1;2;;51.299;144.576;356.837;56.895;190.527;20.995;156.288;21.512;361.889;2.464
Model_1419;0.62;0.67;1.22;0.89;1.73;0.95;1.30;0.93;0.81;2;1;2;2;2;1;1;2;2;;87.543;164.461;446.304;58.046;122.944;27.656;162.758;18.215;416.061;2.426
Model_1420;1.01;0.60;1.45;0.78;1.44;1.43;1.73;0.95;0.78;1;2;2;2;2;1;2;1;1;;55.217;130.947;380.725;59.733;167.902;22.612;148.663;16.358;336.21;2.146
Model_1421;0.53;1.02;1.57;0.72;1.68;0.81;1.52;0.87;0.43;2;2;2;1;1;1;2;2;1;;119.711;157.704;458.482;78.232;144.734;28.464;142.133;22.101;682.609;3.29
Model_1422;1.14;0.64;1.63;0.87;1.78;1.51;1.08;0.60;0.44;2;1;2;1;2;2;2;2;2;;49.836;171.36;422.067;82.46;126.618;18.75;200.679;24.882;628.369;2.342
Model_1423;0.48;0.77;0.84;1.01;1.06;1.56;1.59;0.52;0.90;2;2;1;1;2;1;2;2;2;;100.109;189.454;598.373;50.424;197.379;18.566;165.072;24.876;476.205;2.309
Model_1424;0.58;0.69;0.84;0.62;1.64;1.66;1.72;1.07;0.79;2;1;1;2;1;2;1;2;2;;96.065;169.16;669.134;53.593;102.304;20.907;160.625;14.232;439.748;2.161
Model_1425;0.53;0.60;1.69;0.94;1.29;1.25;1.05;0.69;0.97;2;1;2;1;1;1;2;1;1;;99.779;148.749;311.409;48.548;218.731;23.052;134.945;23.065;384.586;2.414
Model_1426;0.53;0.64;1.16;1.28;1.02;1.41;1.44;1.12;0.98;1;1;1;2;1;1;1;2;2;;86.008;171.928;426.67;48.421;249.819;18.454;152.257;15.174;429.781;2.078
Model_1427;0.74;0.55;1.41;1.06;1.54;0.94;1.28;0.50;0.68;1;1;2;1;2;2;1;2;1;;75.527;149.179;400.212;62.332;145.501;23.303;181.686;26.818;424.708;2.255
Model_1428;0.83;0.79;1.31;0.71;1.60;1.30;1.06;0.95;0.61;2;2;2;2;1;2;2;2;1;;64.938;219.755;482.752;69.115;153.085;23.26;196.649;18.196;544.585;2.777
Model_1429;0.52;1.02;0.97;0.79;1.85;1.09;1.75;0.74;0.72;2;1;1;1;1;2;2;2;1;;116.568;184.326;682.023;61.552;108.224;28.484;163.348;22.141;463.138;3.048
Model_1430;0.85;0.62;0.92;0.70;1.05;1.61;1.34;0.84;0.81;2;2;2;1;2;2;2;1;2;;57.424;189.047;548.662;53.192;224.45;20.203;175.79;17.131;471.426;1.982
Model_1431;0.59;0.82;1.49;0.64;1.66;1.50;1.29;0.68;0.71;2;2;2;2;1;2;1;1;1;;95.033;177.211;401.687;58.101;140.589;22.329;172.669;22.644;423.481;2.842
Model_1432;0.87;0.89;1.27;1.13;1.10;0.97;1.88;1.04;0.77;1;1;1;2;1;2;2;2;2;;63.494;160.895;474.841;61.378;266.874;24.344;164.806;16.899;411.046;2.733
Model_1433;0.51;0.78;1.10;1.28;1.50;0.81;1.21;0.83;0.70;1;1;1;1;1;2;1;1;2;;105.651;212.776;538.608;60.92;161.92;22.225;192.055;21.24;490.235;2.628
Model_1434;0.51;0.60;1.37;0.57;1.76;1.70;1.27;0.47;0.96;2;1;1;1;2;2;2;2;2;;113.306;137.421;356.366;44.793;111.785;21.171;129.471;27.91;365.508;2.36
Model_1435;1.11;0.69;1.59;0.64;1.58;1.71;1.50;0.65;0.87;1;2;2;1;1;1;2;1;1;;54.273;140.684;352.334;50.884;158.808;21.348;152.292;22.411;353.638;2.409
Model_1436;0.92;0.63;1.09;1.26;1.29;1.60;1.22;1.00;0.74;2;2;2;1;1;2;2;2;1;;58.159;195.643;516.954;59.3;202.604;15.861;196.412;16.838;479.749;2.179
Model_1437;0.61;0.54;1.58;0.55;1.87;1.60;1.73;0.58;0.48;1;2;2;1;1;2;2;2;1;;93.063;96.293;351.028;77.125;100.689;21.635;118.673;23.105;469.654;2.266
Model_1438;0.70;0.93;1.24;1.24;1.72;1.51;1.42;1.14;0.78;2;1;2;1;2;1;2;1;1;;82.897;195.724;513.648;61.39;145.63;18.794;173.377;17.251;451.368;2.912
Model_1439;0.51;0.70;1.05;0.87;1.25;0.90;1.55;1.17;0.47;1;2;1;1;2;1;2;2;1;;110.459;162.18;571.011;78.422;194.417;23.052;167.076;14.298;639.992;2.399
Model_1440;0.75;0.58;1.26;1.28;1.62;1.51;1.40;0.71;1.06;1;2;1;2;1;2;1;2;2;;79.942;147.193;388.773;46.452;135.946;18.854;125.483;22.998;385.259;2.038
Model_1441;0.88;0.93;1.10;1.18;1.46;1.70;1.38;0.55;0.52;2;1;2;1;2;1;1;2;2;;68.086;219.93;631.928;73.103;184.994;14.661;185.311;25.715;682.686;2.837
Model_1442;1.14;1.05;0.91;1.24;1.11;1.70;1.04;0.44;0.76;1;1;2;2;1;1;1;2;2;;45.557;293.277;761.07;63.217;264.587;15.946;175.911;25.277;620.19;3.038
Model_1443;0.98;0.71;1.25;0.52;1.74;1.59;1.32;0.78;0.80;2;1;1;1;2;1;2;1;1;;60.813;164.738;439.849;51.259;125.564;23.321;163.701;19.803;408.837;2.469
Model_1444;0.45;0.77;1.14;1.29;1.37;1.48;1.55;0.60;0.53;1;1;2;1;1;1;1;2;1;;128.804;170.427;554.533;65.325;181.313;13.393;175.313;25.852;594.492;2.57
Model_1445;0.95;0.74;0.95;0.81;1.75;0.81;1.62;0.59;0.44;2;1;1;1;2;2;2;2;1;;67.763;155.871;685.985;85.284;113.191;24.929;167.143;23.593;705.727;2.316
Model_1446;1.01;0.70;1.27;0.77;1.04;0.93;1.73;0.53;0.49;1;2;2;1;1;2;1;1;1;;51.255;136.384;462.389;77.541;268.129;24.152;148.963;23.237;571.866;2.215
Model_1447;0.67;0.63;1.54;0.81;1.36;1.18;1.65;0.94;0.75;1;1;1;2;1;1;2;1;1;;80.645;133.836;356.433;60.224;187.551;25.293;155.964;16.814;352.182;2.309
Model_1448;0.42;0.57;1.25;1.13;1.00;0.97;1.36;0.44;0.43;2;1;2;1;2;1;1;2;1;;123.469;153.461;463.973;67.533;261.042;15.626;182.313;27.923;649.698;2.248
Model_1449;0.74;0.63;1.22;1.13;1.79;1.03;1.43;0.71;0.57;2;2;1;2;1;1;1;1;1;;76.936;159.201;498.982;69.543;113.954;20.379;182.653;21.884;531.959;2.221
Model_1450;1.02;0.58;1.65;1.14;1.58;1.29;1.18;1.01;1.01;1;1;2;2;2;2;2;2;1;;59.957;140.928;333.882;50.362;165.118;22.454;129.89;17.515;375.064;2.272
Model_1451;0.57;1.06;1.69;0.62;1.63;1.39;1.47;0.62;1.02;2;2;1;2;2;2;1;2;1;;101.261;163.335;345.408;47.691;172.839;28.901;134.179;24.639;377.95;3.256
Model_1452;0.76;0.57;1.44;1.14;1.83;1.63;1.67;0.73;0.99;1;1;1;2;2;2;1;1;2;;81.078;127.338;365.914;49.239;113.631;19.058;127.687;22.264;333.259;2.14
Model_1453;0.54;0.77;1.03;0.74;1.83;1.33;1.13;0.85;0.99;1;2;1;1;2;1;2;1;1;;97.768;182.619;560.777;46.863;102.749;26.281;134.99;19.878;464.759;2.442
Model_1454;0.75;0.89;1.50;1.25;1.46;1.10;1.81;0.86;0.70;2;2;1;1;1;1;1;1;2;;81.002;149.832;423.467;62.891;188.165;21.609;157.947;20.406;424.273;2.792
Model_1455;1.18;1.00;1.32;1.26;1.82;0.92;1.32;0.91;0.86;1;1;1;1;2;2;2;1;1;;52.988;201.56;489.884;60.292;144.553;25.125;159.999;20.261;460.198;2.957
Model_1456;0.63;0.81;1.37;1.25;1.03;1.61;1.35;0.62;0.63;1;1;1;2;1;2;1;1;1;;84.915;203.975;452.284;63.893;308.134;13.585;205.475;24.578;523.705;2.652
Model_1457;0.56;0.55;1.13;0.95;1.42;1.59;1.60;0.44;0.69;1;2;2;2;2;2;1;2;1;;99.504;142.798;463.953;61.809;149.193;16.06;160.633;27.176;395.501;2.085
Model_1458;1.18;0.95;0.92;0.92;1.44;0.80;1.15;0.46;0.81;1;1;1;2;2;2;1;1;1;;47.048;246.961;677.928;59.935;166.77;28.269;168.077;24.532;558.279;2.81
Model_1459;1.17;1.06;1.23;0.73;1.42;1.37;1.61;1.18;0.84;1;1;2;2;1;1;1;1;1;;50.91;191.281;517.34;57.413;200.076;27.259;161.121;15.686;445.887;3.002
Model_1460;0.79;0.67;1.00;0.75;1.58;1.15;1.14;0.99;0.60;2;1;1;2;1;2;2;1;1;;66.63;214.175;602.219;71.884;136.675;24.489;209.937;16.349;562.061;2.39
Model_1461;1.11;0.77;1.68;0.57;1.00;1.48;1.42;0.77;0.46;2;1;2;2;2;1;2;1;2;;48.267;159.774;371.151;76.748;326.353;22.479;172.499;19.391;606.596;2.527
Model_1462;0.83;0.64;0.80;1.11;1.81;0.91;1.36;0.70;0.53;2;1;1;1;1;2;1;1;2;;71.347;210.256;860.377;73.515;98.171;21.289;211.577;21.05;645.573;2.118
Model_1463;0.97;1.02;0.94;0.68;1.71;1.46;1.35;0.96;0.83;2;1;1;2;2;2;1;1;2;;58.647;227.325;690.958;57.494;126.171;25.787;162.839;17.758;525.531;2.946
Model_1464;0.44;0.59;0.86;0.81;1.82;0.92;1.10;0.64;0.44;2;2;1;1;2;1;1;2;2;;130.795;226.162;788.087;82.053;94.553;21.961;226.668;22.883;754.664;2.428
Model_1465;0.82;0.54;1.00;0.66;1.09;1.34;1.01;0.94;0.49;1;2;1;2;2;1;1;1;1;;58.069;221.405;554.942;80.054;233.724;18.351;241.805;15.612;666.732;2.269
