;Thickness_1;Thickness_2;Thickness_3;Thickness_4;Thickness_5;Thickness_6;Thickness_7;Thickness_8;Thickness_9;Material_1;Material_2;Material_3;Material_4;Material_5;Material_6;Material_7;Material_8;Material_9;;Stress_1;Stress_2;Stress_3;Stress_4;Stress_5;Stress_6;Stress_7;Stress_8;Stress_9;Stress_10
Model_2059;0.41;0.60;1.69;0.52;0.99;0.95;1.78;0.56;0.64;2;1;1;2;2;2;2;2;2;;123.713;122.976;291.539;57.455;284.043;31.11;143.53;21.492;369.526;2.339
Model_2060;0.59;0.54;1.54;0.59;1.16;0.89;1.63;0.43;0.60;1;2;2;2;2;2;2;1;2;;88.269;122.131;331.089;64.534;215.001;30.052;149.039;24.802;403.736;2.206
Model_2061;0.44;0.58;1.60;0.64;1.19;0.89;1.85;0.44;0.63;2;1;1;2;1;1;2;1;2;;122.004;112.266;316.242;62.006;211.375;29.559;132.029;25.181;370.721;2.322
Model_2062;0.49;0.59;1.71;0.65;1.20;1.00;1.69;0.49;0.72;1;1;1;2;2;2;2;1;1;;108.251;123.322;299.488;56.759;222.915;29.019;148.186;24.516;335.793;2.34
Model_2063;0.40;0.62;1.51;0.56;1.16;0.87;1.84;0.51;0.71;2;2;1;1;2;2;1;2;1;;129.728;123.664;333.189;53.694;219.013;32.937;138.702;23.551;337.963;2.376
Model_2064;0.54;0.57;1.67;0.66;1.15;0.96;1.74;0.56;0.61;1;1;1;1;1;1;2;1;1;;98.567;116.74;308.907;64.936;230.196;27.844;141.492;22.148;388.682;2.275
Model_2065;0.53;0.59;1.51;0.63;1.11;0.96;1.71;0.48;0.73;2;2;1;1;2;2;2;1;1;;98.289;131.188;334.86;55.265;237.727;29.89;150.437;24.084;339.973;2.216
Model_2066;0.42;0.55;1.59;0.62;1.20;1.00;1.66;0.48;0.63;1;2;2;2;2;1;2;1;2;;123.382;120.751;318.635;61.731;206.109;27.597;146.309;24.261;380.175;2.351
Model_2067;0.44;0.67;1.56;0.50;1.07;0.80;1.73;0.53;0.68;1;2;1;1;1;2;1;2;1;;118.683;134.306;327.275;53.171;257.035;35.761;151.968;22.543;368.603;2.412
Model_2068;0.40;0.58;1.64;0.59;1.10;0.88;1.70;0.59;0.77;1;2;1;2;2;2;2;2;1;;124.835;129.895;302.398;51.644;245.53;31.825;147.907;21.93;313.699;2.348
Model_2069;0.42;0.61;1.51;0.59;1.16;0.98;1.87;0.55;0.59;1;2;2;1;1;2;1;1;1;;126.613;114.58;340.794;63.419;215.852;28.57;129.893;22.256;402.076;2.373
Model_2070;0.57;0.66;1.56;0.54;1.07;0.95;1.84;0.54;0.68;1;1;1;2;2;2;2;2;2;;94.725;125.778;329.463;55.892;259.263;32.05;144.018;22.28;363.249;2.286
Model_2071;0.46;0.64;1.48;0.55;0.98;0.81;1.71;0.60;0.76;1;1;1;1;2;2;1;1;2;;108.484;140.829;337.314;50.252;282.967;33.668;155.516;21.093;339.761;2.25
Model_2072;0.45;0.60;1.58;0.65;1.15;0.93;1.71;0.49;0.67;2;1;1;1;1;1;2;2;2;;117.162;125.398;323.711;58.982;227.833;29.368;148.94;24.332;367.953;2.345
Model_2073;0.46;0.64;1.65;0.58;1.01;0.90;1.78;0.45;0.75;2;2;2;2;2;1;1;2;1;;112.256;132.426;304.568;52.23;284.127;31.663;149.45;24.679;326.28;2.263
Model_2074;0.42;0.59;1.54;0.60;1.21;0.94;1.87;0.49;0.64;1;1;2;2;2;2;2;2;2;;126.256;113.096;329.523;60.303;202.955;29.949;131.063;24.073;366.548;2.359
Model_2075;0.54;0.54;1.52;0.69;1.08;0.93;1.70;0.44;0.65;2;2;2;1;1;2;1;1;2;;95.134;126.074;332.141;61.732;242.113;27.835;147.949;24.861;376.27;2.15
Model_2076;0.57;0.54;1.55;0.62;1.03;0.81;1.73;0.41;0.70;1;1;1;1;1;2;2;2;1;;88.176;126.888;318.197;57.038;260.303;31.378;147.164;25.423;343.3;2.103
Model_2077;0.52;0.54;1.66;0.56;1.09;0.91;1.78;0.40;0.74;1;2;1;1;1;2;1;2;2;;98.208;122.396;293.15;52.075;244.076;31.434;138.852;25.714;314.639;2.16
Model_2078;0.47;0.61;1.59;0.54;1.23;0.83;1.63;0.50;0.72;2;1;2;2;2;2;1;2;1;;112.431;129.066;321.741;53.508;207.751;34.265;151.437;24.025;344.315;2.402
Model_2079;0.56;0.60;1.58;0.67;1.15;0.93;1.85;0.59;0.66;1;1;1;2;2;1;1;1;1;;95.936;118.747;327.693;62.059;230.51;29.23;137.397;21.644;364.822;2.246
Model_2080;0.60;0.54;1.69;0.60;1.19;1.02;1.73;0.49;0.64;1;2;1;2;2;2;1;1;1;;87.606;116.058;300.342;62.215;216.92;28.204;139.521;23.506;364.088;2.211
Model_2081;0.52;0.61;1.51;0.50;1.03;0.99;1.82;0.52;0.70;2;1;1;2;1;2;1;2;2;;100.067;127.461;329.128;53.315;261.46;31.513;143.205;22.323;347.123;2.213
Model_2082;0.54;0.66;1.72;0.50;1.00;0.91;1.81;0.48;0.67;2;2;2;1;1;2;2;2;2;;99.479;127.216;293.647;54.014;293.059;33.316;146.833;23.042;362.014;2.287
Model_2083;0.42;0.62;1.62;0.56;1.10;0.94;1.70;0.47;0.65;1;1;2;1;1;1;2;2;2;;123.447;126.294;313.808;57.299;245.007;30.782;150.052;24.319;376.699;2.402
Model_2084;0.44;0.61;1.54;0.66;0.98;1.00;1.86;0.51;0.68;1;2;2;2;2;2;1;2;1;;116.125;127.452;327.27;58.997;285.326;27.857;142.692;23.306;356.658;2.227
Model_2085;0.49;0.62;1.52;0.55;1.10;0.98;1.72;0.44;0.67;2;2;2;1;1;1;1;1;1;;108.144;129.961;335.312;56.357;240.81;30.434;149.712;24.552;369.764;2.3
Model_2086;0.51;0.65;1.68;0.69;0.99;0.99;1.85;0.43;0.67;1;1;2;1;1;2;2;2;2;;104.191;125.373;305.351;59.482;297.58;27.763;145.853;25.301;365.984;2.237
Model_2087;0.47;0.59;1.63;0.63;1.12;0.81;1.83;0.50;0.65;2;1;2;2;2;1;2;2;1;;113.195;116.75;311.48;60.866;237.789;31.474;136.983;23.591;361.643;2.3
Model_2088;0.56;0.66;1.71;0.52;1.20;0.81;1.68;0.41;0.71;1;1;2;2;2;2;1;2;1;;97.716;127.876;304.203;53.15;228.282;35.497;150.962;25.683;347.638;2.377
Model_2089;0.47;0.60;1.72;0.65;1.19;0.84;1.71;0.50;0.73;1;2;1;1;2;1;2;1;1;;112.416;124.534;296.905;55.352;226.811;31.351;147.302;24.156;330.346;2.354
Model_2090;0.56;0.57;1.49;0.55;1.14;0.79;1.88;0.43;0.77;1;2;1;1;2;2;1;2;2;;93.02;122.527;329.453;50.18;221.203;33.535;133.33;24.847;304.725;2.137
Model_2091;0.55;0.65;1.51;0.52;1.00;0.85;1.81;0.56;0.63;2;2;1;2;1;2;1;1;1;;97.638;129.44;338.658;58.786;279.2;33.67;145.51;21.195;394.15;2.254
Model_2092;0.50;0.57;1.49;0.52;1.03;0.81;1.83;0.46;0.65;2;2;2;1;2;2;1;2;1;;103.611;122.439;330.815;57.148;254.002;33.791;137.368;23.37;362.702;2.193
Model_2093;0.51;0.57;1.50;0.65;1.18;1.01;1.69;0.49;0.72;2;1;1;1;2;1;2;2;2;;102.786;127.302;337.175;56.225;213.696;28.426;148.535;24.355;344.362;2.246
Model_2094;0.58;0.58;1.65;0.70;1.11;0.94;1.67;0.45;0.68;2;1;2;1;2;2;1;2;1;;90.325;127.022;313.337;60.318;248.477;28.462;152.636;25.24;362.781;2.222
Model_2095;0.60;0.64;1.58;0.69;1.06;0.80;1.74;0.54;0.63;1;2;1;1;2;1;2;2;1;;89.42;129.678;333.846;63.633;266.92;30.488;151.706;22.727;400.798;2.233
Model_2096;0.44;0.64;1.58;0.62;1.07;0.80;1.63;0.47;0.74;1;1;2;2;2;2;1;1;2;;116.076;138.151;323.106;53.632;260.172;32.347;158.473;24.733;346.529;2.356
Model_2097;0.47;0.55;1.66;0.51;1.04;0.97;1.71;0.44;0.72;2;2;1;1;2;1;1;2;1;;107.467;126.781;292.429;51.958;260.735;31.086;145.763;24.396;327.207;2.221
Model_2098;0.45;0.54;1.54;0.54;1.21;0.93;1.65;0.56;0.60;2;1;1;2;1;2;1;1;2;;115.603;119.605;326.759;62.719;196.981;30.489;144.145;21.738;397.882;2.342
Model_2099;0.57;0.61;1.62;0.70;1.22;0.93;1.82;0.40;0.71;2;2;1;1;1;2;1;2;2;;95.898;120.638;319.315;57.82;214.849;29.23;140.178;26.55;341.927;2.234
Model_2100;0.52;0.60;1.47;0.62;1.08;0.89;1.83;0.42;0.74;2;1;1;2;1;1;2;1;1;;100.813;126.946;340.565;54.566;242.664;30.792;142.818;25.343;327.805;2.175
Model_2101;0.52;0.62;1.67;0.68;1.20;0.85;1.66;0.45;0.69;1;1;1;2;1;2;1;1;2;;103.327;127.487;312.391;59.013;223.884;30.649;152.696;25.432;362.507;2.343
Model_2102;0.41;0.66;1.61;0.54;1.04;0.94;1.74;0.51;0.71;2;2;1;2;1;2;2;1;1;;125.313;133.969;314.351;53.188;270.588;32.134;153.028;23.22;350.079;2.378
Model_2103;0.53;0.58;1.62;0.55;1.09;0.97;1.74;0.47;0.74;2;2;1;1;2;2;1;1;1;;97.749;127.445;306.893;52.334;248.367;31.202;145.452;23.883;324.78;2.219
Model_2104;0.52;0.64;1.61;0.58;1.07;0.95;1.81;0.52;0.68;1;2;2;1;1;1;1;1;2;;102.349;126.69;318.102;56.45;260.55;30.833;144.798;22.725;360.845;2.272
Model_2105;0.55;0.56;1.53;0.67;0.98;0.97;1.84;0.48;0.69;2;2;1;2;2;2;2;1;1;;91.956;126.594;324.955;59.337;280.912;28.034;142.222;23.462;347.082;2.072
Model_2106;0.41;0.64;1.60;0.65;1.01;0.87;1.87;0.56;0.76;1;2;1;1;1;1;2;2;2;;123.046;130.264;313.579;52.695;279.259;30.67;144.62;22.611;320.497;2.28
Model_2107;0.58;0.57;1.56;0.61;0.99;0.98;1.71;0.53;0.64;2;2;2;2;1;1;2;2;2;;87.518;129.765;323.417;61.626;281.046;28.377;151.76;22.168;384.848;2.141
Model_2108;0.58;0.63;1.73;0.59;1.13;0.85;1.77;0.50;0.63;2;2;2;2;1;1;2;2;2;;94.232;120.115;300.26;61.115;246.284;32.039;143.042;23.263;381.645;2.283
Model_2109;0.48;0.64;1.56;0.56;1.06;0.80;1.73;0.45;0.77;1;1;1;2;1;1;1;1;1;;107.749;134.341;321.921;50.626;259.862;33.435;151.013;24.668;325.338;2.28
Model_2110;0.47;0.61;1.68;0.56;1.12;0.93;1.77;0.41;0.76;1;2;2;2;1;1;2;2;2;;111.174;125.475;297.335;50.901;243.76;31.583;144.238;25.856;314.986;2.296
Model_2111;0.40;0.60;1.59;0.67;1.07;0.79;1.64;0.46;0.67;1;1;1;2;2;1;1;1;1;;126.952;132.066;319.977;59.556;254.41;30.609;156.484;25.062;372.908;2.38
Model_2112;0.51;0.66;1.67;0.58;1.00;0.86;1.75;0.55;0.65;2;1;2;1;2;2;2;2;1;;104.603;130.104;308.825;58.604;293.728;32.527;152.31;22.178;381.598;2.316
Model_2113;0.54;0.57;1.64;0.63;1.15;0.96;1.74;0.55;0.63;1;2;2;1;2;1;2;1;1;;98.064;119.143;313.343;62.679;229.053;28.738;142.397;22.206;377.468;2.265
Model_2114;0.55;0.66;1.52;0.53;1.02;0.89;1.68;0.41;0.68;2;2;1;2;2;2;1;2;1;;96.667;139.227;337.094;55.187;275.306;32.992;158.36;24.957;376.929;2.29
Model_2115;0.43;0.67;1.70;0.57;1.02;0.94;1.70;0.43;0.62;1;2;1;2;2;2;2;2;2;;122.397;130.876;302.296;59.383;284.336;30.407;153.654;24.965;400.97;2.398
Model_2116;0.53;0.57;1.70;0.52;0.99;1.00;1.81;0.47;0.69;2;2;1;1;2;1;2;1;1;;96.492;123.528;287.201;54.566;284.436;30.295;141.699;23.108;337.097;2.162
Model_2117;0.49;0.57;1.70;0.60;1.17;0.88;1.70;0.57;0.71;2;2;1;1;2;1;1;1;1;;106.836;123.784;297.096;55.869;227.635;31.655;145.579;22.013;336.229;2.315
Model_2118;0.46;0.55;1.60;0.64;1.18;0.97;1.81;0.56;0.61;1;2;1;1;2;2;2;1;1;;114.847;113;316.585;64.115;211.979;27.916;132.597;22.019;379.697;2.29
Model_2119;0.42;0.61;1.53;0.51;1.05;0.88;1.81;0.44;0.63;1;2;2;2;1;2;1;1;2;;123.079;122.74;325.526;57.331;251.42;32.653;139.502;24.045;380.074;2.333
Model_2120;0.47;0.64;1.51;0.67;1.08;0.85;1.72;0.50;0.65;2;2;2;2;2;1;2;1;1;;112.987;132.047;345.81;61.404;251.762;30.144;153.131;23.767;389.635;2.311
Model_2121;0.51;0.63;1.56;0.52;1.10;0.94;1.70;0.53;0.69;2;1;2;2;1;2;1;1;1;;103.75;131.246;327.733;54.85;245.919;32.54;151.934;22.531;361.012;2.323
Model_2122;0.40;0.62;1.63;0.63;1.19;0.81;1.71;0.41;0.68;2;1;2;2;1;2;1;2;2;;131.391;124.262;314.596;57.506;219.472;31.952;147.391;26.61;360.013;2.432
Model_2123;0.54;0.59;1.62;0.64;1.03;0.79;1.73;0.47;0.59;2;2;2;2;1;1;1;2;1;;97.866;123.113;316.676;65.805;269.491;30.589;145.165;23.799;409.175;2.224
Model_2124;0.49;0.60;1.66;0.68;1.20;0.99;1.85;0.44;0.66;1;1;1;1;2;2;2;2;2;;110.781;113.946;309.322;60.392;217.698;27.927;135.172;25.628;358.118;2.304
Model_2125;0.49;0.65;1.64;0.60;1.19;0.88;1.85;0.50;0.71;1;2;2;2;1;2;2;2;1;;110.844;121.466;315.402;55.744;225.406;32.42;140.085;23.911;338.883;2.343
Model_2126;0.52;0.61;1.51;0.59;0.99;0.82;1.83;0.55;0.75;1;2;2;1;2;2;2;2;2;;97.516;132.106;330.147;52.359;278.993;32.484;145.89;21.958;326.108;2.148
Model_2127;0.55;0.64;1.63;0.65;1.15;0.82;1.71;0.45;0.63;1;1;1;1;2;2;2;1;1;;99.338;124.951;323.217;62.306;236.2;31.451;149.898;24.869;394.21;2.315
Model_2128;0.47;0.55;1.59;0.65;1.02;0.85;1.63;0.44;0.75;1;1;2;2;2;1;1;2;2;;105.233;133.699;310.411;53.923;268.643;29.933;153.838;25.329;330.077;2.188
Model_2129;0.45;0.60;1.63;0.56;1.03;0.83;1.67;0.55;0.72;2;2;1;1;1;1;1;1;2;;112.294;134.519;305.395;53.045;270.447;32.875;154.208;22.042;344.218;2.3
Model_2130;0.55;0.61;1.60;0.53;0.99;0.89;1.81;0.43;0.76;2;2;2;1;1;2;1;2;2;;93.055;131.299;308.685;49.831;283.834;32.688;145.767;24.435;318.615;2.133
Model_2131;0.45;0.58;1.60;0.52;1.09;0.98;1.72;0.49;0.70;1;2;2;2;2;1;1;2;1;;113.729;126.732;310.519;54.027;243.99;30.987;146.2;23.456;342.353;2.31
Model_2132;0.57;0.64;1.65;0.56;1.15;0.84;1.78;0.50;0.69;2;2;2;2;2;2;2;2;2;;95.331;124.247;312.85;55.895;237.733;33.691;144.925;23.354;353.7;2.284
Model_2133;0.47;0.56;1.59;0.55;1.15;0.89;1.65;0.54;0.70;2;2;2;2;1;2;1;1;1;;109.697;127.77;315;55.468;224.603;32.356;149.402;22.373;346.228;2.311
Model_2134;0.42;0.62;1.54;0.53;1.04;0.95;1.74;0.54;0.66;2;1;2;1;2;1;1;2;2;;121.953;128.971;326.928;55.821;260.433;31.255;148.438;22.318;373.301;2.357
Model_2135;0.59;0.61;1.64;0.51;1.17;0.79;1.80;0.58;0.73;1;2;2;1;1;2;2;2;2;;90.304;123.072;309.108;51.7;228.233;35.571;141.233;21.355;327.994;2.266
Model_2136;0.59;0.53;1.58;0.65;1.21;0.85;1.85;0.45;0.63;2;1;2;1;1;2;1;1;1;;90.54;110.332;320.844;63.657;203.69;30.178;128.787;24.584;364.543;2.159
Model_2137;0.55;0.62;1.69;0.66;1.02;0.92;1.66;0.41;0.61;1;2;2;2;2;1;1;1;2;;96.052;129.94;307.319;63.845;283.747;28.306;155.447;25.367;407.769;2.244
Model_2138;0.58;0.67;1.53;0.52;1.23;0.78;1.70;0.50;0.75;1;2;2;2;2;1;1;1;1;;93.852;133.615;340.58;51.063;211.87;35.665;150.322;23.54;337.896;2.378
Model_2139;0.57;0.65;1.73;0.58;1.00;1.02;1.77;0.47;0.65;1;2;2;1;2;1;2;1;2;;93.642;127.706;296.437;58.397;296.42;28.956;149.759;23.55;377.341;2.251
Model_2140;0.50;0.66;1.64;0.55;1.05;0.79;1.72;0.55;0.67;2;2;1;1;2;2;2;1;2;;106.331;132.49;312.95;55.749;271.305;34.56;153.468;21.992;373.84;2.344
Model_2141;0.43;0.59;1.57;0.51;1.10;0.90;1.84;0.50;0.73;1;2;2;2;1;2;2;2;1;;119.304;123.076;313.995;51.606;238.083;33.133;138.274;23.169;320.879;2.303
Model_2142;0.59;0.64;1.57;0.63;0.98;0.99;1.67;0.45;0.63;2;2;1;2;2;2;1;1;1;;89.275;137.565;331.158;62.374;296.645;28.189;159.961;24.209;407.432;2.211
Model_2143;0.54;0.55;1.52;0.69;1.19;0.81;1.76;0.54;0.72;2;2;1;2;2;2;2;1;1;;97.293;123.804;332.926;58.139;211.447;30.505;142.266;22.833;335.162;2.19
Model_2144;0.56;0.57;1.67;0.56;1.13;0.91;1.88;0.44;0.76;2;2;2;1;1;1;1;1;1;;93.984;119.343;296.892;51.508;237.361;31.916;133.499;24.572;302.53;2.175
Model_2145;0.46;0.63;1.62;0.61;0.99;1.00;1.87;0.53;0.75;2;2;1;1;2;2;1;1;2;;111.341;129.607;308.095;52.56;287.833;29.681;143.545;22.706;323.052;2.215
Model_2146;0.60;0.57;1.72;0.62;1.18;0.99;1.68;0.49;0.72;1;1;1;2;2;2;2;2;1;;87.428;123.047;296.66;56.72;228.96;29.746;148.201;24.185;334.25;2.246
Model_2147;0.60;0.55;1.66;0.56;1.00;0.93;1.65;0.52;0.74;1;2;1;2;2;2;2;1;2;;81.67;133.388;296.588;53.153;281.687;31.218;153.939;22.345;330.532;2.112
Model_2148;0.51;0.63;1.66;0.61;1.05;0.90;1.75;0.41;0.71;1;1;2;1;1;1;2;2;2;;103.083;128.539;305.842;55.042;270.095;30.985;150.569;25.697;346.49;2.261
Model_2149;0.52;0.63;1.63;0.52;1.02;0.86;1.84;0.43;0.63;2;1;2;2;2;1;2;2;2;;103.23;119.979;308.647;58.102;274.534;32.946;139.237;24.255;378.656;2.252
Model_2150;0.53;0.59;1.65;0.55;1.01;0.95;1.79;0.46;0.65;1;2;2;1;1;1;2;1;1;;98.18;123.428;302.364;58.15;277.024;30.467;143.436;23.495;364.562;2.209
Model_2151;0.47;0.65;1.62;0.58;1.22;1.00;1.76;0.47;0.75;1;2;1;1;2;1;2;2;1;;114.093;126.703;317.454;52.135;216.43;30.834;145.84;24.961;326.901;2.374
Model_2152;0.45;0.63;1.65;0.62;1.11;0.80;1.78;0.58;0.71;1;1;1;1;2;1;1;1;2;;116;125.925;309.005;55.477;248.389;32.537;145.471;22.054;344.383;2.361
Model_2153;0.44;0.57;1.68;0.68;1.08;1.01;1.82;0.52;0.67;2;2;1;1;2;2;2;2;2;;118.003;119.401;298.336;59.471;252.652;27.219;138.943;23.289;351.065;2.271
Model_2154;0.47;0.57;1.49;0.64;1.05;0.91;1.67;0.54;0.66;2;2;1;1;2;2;2;1;2;;108.383;131.886;337.747;59.737;251.783;29.521;153.787;22.368;378.351;2.242
Model_2155;0.49;0.62;1.50;0.62;1.01;0.91;1.67;0.46;0.63;1;1;2;2;1;2;2;1;1;;106.273;134.135;342.809;61.805;273.213;29.774;157.72;24.205;402.58;2.273
Model_2156;0.59;0.60;1.52;0.55;1.06;0.87;1.70;0.56;0.64;2;1;1;2;2;2;2;2;1;;88.952;129.026;336.221;60.202;254.481;32.54;151.628;21.626;388.091;2.23
Model_2157;0.52;0.62;1.56;0.69;1.11;0.81;1.87;0.58;0.69;2;2;2;1;2;1;1;1;2;;102.8;123.163;331.045;58.947;244.181;30.676;139.344;21.883;353.28;2.241
Model_2158;0.53;0.64;1.53;0.54;1.15;0.79;1.77;0.52;0.71;1;1;1;1;2;1;2;2;2;;100.902;127.235;333.766;53.331;228.557;34.661;146.255;22.982;348.691;2.304
Model_2159;0.53;0.65;1.59;0.68;1.12;0.88;1.87;0.48;0.68;1;2;2;1;1;1;1;2;1;;102.797;123.139;328.445;59.366;245.69;30.136;140.55;24.317;359.785;2.279
Model_2160;0.51;0.57;1.59;0.55;1.07;0.98;1.80;0.55;0.73;1;2;2;1;2;1;2;1;1;;100.499;125.149;311.864;53.127;251.33;30.782;141.606;21.835;324.112;2.207
Model_2161;0.41;0.56;1.65;0.52;1.02;0.80;1.75;0.43;0.76;2;2;2;2;1;2;1;2;1;;121.106;128.301;292.387;49.698;266.358;33.599;143.786;24.816;308.641;2.246
Model_2162;0.58;0.54;1.59;0.55;1.09;0.95;1.77;0.57;0.65;1;1;1;1;1;1;1;2;2;;88.453;119.862;312.608;59.215;240.474;30.519;139.202;21.16;362.811;2.178
Model_2163;0.45;0.59;1.52;0.62;1.02;0.82;1.87;0.60;0.66;2;1;1;2;2;1;2;1;1;;114.714;122.215;329.286;60.026;264.449;31.435;138.029;20.87;361.191;2.246
Model_2164;0.50;0.67;1.63;0.69;1.22;0.95;1.81;0.52;0.62;2;2;1;2;1;2;1;2;1;;111.97;120.678;329.501;64.096;217.803;28.463;140.556;23.898;398.992;2.385
Model_2165;0.40;0.54;1.71;0.69;1.13;1.01;1.77;0.52;0.65;2;2;2;1;1;2;2;1;1;;129.51;116.456;293.419;61.168;233.767;26.549;138.415;23.353;354.512;2.316
Model_2166;0.57;0.65;1.55;0.59;1.09;0.81;1.65;0.46;0.60;2;2;1;1;2;2;2;1;1;;95.669;132.972;340.558;62.764;250.936;32.556;156.232;24.014;424.548;2.297
Model_2167;0.56;0.59;1.56;0.59;1.20;0.80;1.75;0.50;0.63;1;1;1;1;1;2;1;1;2;;96.117;119.507;329.636;61.243;209.977;32.901;141.338;23.29;384.811;2.284
Model_2168;0.58;0.64;1.65;0.54;0.98;1.01;1.72;0.58;0.73;1;2;2;1;2;1;1;1;1;;88.716;137.544;308.059;52.722;300.465;30.88;156.125;21.245;343.383;2.221
Model_2169;0.59;0.60;1.58;0.60;1.18;0.93;1.85;0.40;0.69;1;2;2;1;2;1;1;1;1;;91.707;118.683;323.683;57.237;220.453;30.774;136.569;25.692;344.562;2.212
Model_2170;0.43;0.64;1.49;0.58;1.14;0.85;1.64;0.46;0.68;1;2;2;2;2;2;2;1;2;;120.622;135.737;345.558;56.248;228.156;32.593;157.001;24.669;376.34;2.394
Model_2171;0.54;0.63;1.53;0.58;1.08;0.98;1.68;0.56;0.69;1;2;1;1;1;1;2;1;2;;96.976;135.504;335.648;56.163;252.643;30.365;156.285;21.994;369.513;2.272
Model_2172;0.59;0.61;1.66;0.62;1.16;0.87;1.84;0.60;0.72;2;1;1;1;1;2;2;2;2;;90.913;120.688;308.737;55.963;234.375;32.086;139.918;21.451;333.54;2.244
Model_2173;0.49;0.54;1.54;0.67;1.21;0.78;1.72;0.59;0.65;2;1;1;2;1;1;1;2;2;;107.351;120.106;329.816;62.393;202.759;30.733;142.045;21.682;370.75;2.266
Model_2174;0.59;0.63;1.57;0.52;1.12;1.00;1.80;0.40;0.61;2;1;1;2;2;2;1;1;1;;93.45;119.028;328.163;60.553;236.965;29.93;139.052;25.114;396.135;2.255
Model_2175;0.41;0.61;1.73;0.57;1.12;0.82;1.73;0.47;0.63;1;2;1;2;2;1;1;1;2;;126.656;120.798;292.093;59.299;241.698;32.578;143.361;24.08;376.449;2.416
Model_2176;0.43;0.64;1.67;0.57;1.05;0.98;1.65;0.42;0.63;2;2;2;1;2;2;1;2;1;;121.806;131.943;307.831;58.872;268.884;29.581;155.757;25.368;393.14;2.389
Model_2177;0.56;0.60;1.63;0.59;1.17;0.87;1.88;0.55;0.60;2;1;2;2;2;1;2;1;1;;98.141;109.849;317.013;64.393;222.609;31.159;128.602;22.016;387.636;2.273
Model_2178;0.42;0.63;1.61;0.67;1.04;0.89;1.80;0.54;0.75;1;1;1;1;1;1;2;2;1;;121.439;130.292;314.238;54.243;270.254;30.121;148.37;23.337;327.206;2.312
Model_2179;0.49;0.63;1.50;0.66;1.17;0.94;1.84;0.52;0.65;2;1;2;2;1;2;1;2;2;;110.961;121.097;347.79;61.397;219.946;29.251;139.241;23.523;378.912;2.305
Model_2180;0.44;0.66;1.65;0.65;1.15;0.96;1.67;0.52;0.60;1;2;2;1;2;1;2;1;1;;121.902;128.128;323.771;63.556;237.231;28.274;152.18;23.652;416.535;2.432
Model_2181;0.47;0.61;1.57;0.52;1.17;0.90;1.81;0.60;0.77;2;1;1;1;1;2;1;2;1;;111.656;124.886;318.823;49.647;222.199;33.659;139.863;21.45;310.814;2.327
Model_2182;0.58;0.61;1.69;0.56;1.16;0.91;1.74;0.53;0.63;2;2;1;2;2;2;2;1;1;;93.584;120.177;305.877;60.961;231.95;31.713;143.614;22.451;379.983;2.294
Model_2183;0.48;0.55;1.66;0.55;1.16;0.87;1.71;0.50;0.66;1;2;2;2;2;2;2;2;2;;108.166;119.319;300.451;57.88;221.98;32.295;142.337;23.203;355.065;2.296
Model_2184;0.48;0.53;1.53;0.57;0.98;0.84;1.76;0.45;0.69;2;2;2;1;2;1;2;1;2;;103.22;127.221;315.955;55.552;271.981;31.458;143.802;23.683;343.096;2.111
Model_2185;0.59;0.61;1.57;0.50;1.21;0.83;1.69;0.56;0.75;2;1;1;2;2;2;1;2;2;;90.043;128.256;323.11;50.731;213.693;35.188;147.086;22.161;330.052;2.291
Model_2186;0.57;0.67;1.71;0.51;1.21;0.88;1.83;0.51;0.64;1;1;2;1;2;2;2;2;1;;98.634;116.427;306.831;57.103;222.987;34.352;137.622;23.129;373.288;2.384
Model_2187;0.54;0.62;1.58;0.51;0.98;0.86;1.81;0.53;0.61;1;2;1;1;2;2;1;2;1;;97.834;124.591;318.337;59.481;286.901;33.175;141.571;21.684;395.393;2.227
Model_2188;0.52;0.62;1.65;0.67;1.08;0.92;1.72;0.58;0.60;2;1;2;2;2;1;1;2;2;;103.038;123.789;318.353;65.442;258.745;28.367;147.534;21.975;411.222;2.306
Model_2189;0.52;0.64;1.69;0.61;1.15;0.98;1.74;0.51;0.75;2;1;1;2;2;1;2;1;1;;103.098;127.429;304.522;53.861;242.37;30.534;148.91;23.799;327.508;2.319
Model_2190;0.59;0.66;1.48;0.52;1.01;1.02;1.68;0.58;0.68;1;1;1;1;2;2;2;1;2;;88.926;140.155;348.277;54.851;278.033;30.888;160.241;21.24;382.809;2.279
Model_2191;0.55;0.59;1.64;0.63;1.13;0.92;1.75;0.53;0.66;1;1;1;2;1;1;2;2;2;;96.253;121.778;311.968;60.527;238.124;29.934;145.017;22.895;366.969;2.263
Model_2192;0.43;0.58;1.59;0.57;1.20;0.80;1.85;0.42;0.68;2;1;2;1;2;2;1;1;1;;123.537;114.73;314.627;56.224;208.319;33.403;132.624;25.527;340.372;2.34
Model_2193;0.42;0.62;1.59;0.57;1.16;0.98;1.79;0.46;0.61;1;1;1;2;2;2;1;2;1;;126.401;117.538;322.258;61.431;221.843;29.313;137.846;24.684;391.674;2.407
Model_2194;0.42;0.54;1.64;0.56;1.02;0.86;1.87;0.41;0.74;2;1;2;2;1;1;1;2;2;;119.328;120.924;292.369;51.911;262.326;31.552;133.714;25.377;307.942;2.181
